,tanggal,pm10,so2,co,o3,no2,max,critical,categori
2646,2017-03-31,36.5,7.5,19.5,22.4,3.0,36.5,pm10,BAIK
2647,2017-04-01,24.0,32.0,22.0,20.0,2.0,32.0,SO2,BAIK
2648,2017-04-02,30.0,11.0,17.0,35.0,2.0,35.0,O3,BAIK
2649,2017-04-03,37.0,9.0,25.0,75.0,5.0,75.0,O3,SEDANG
2650,2017-04-04,37.0,12.0,24.0,8.0,3.0,37.0,PM10,BAIK
2651,2017-04-05,49.0,9.0,22.0,68.0,4.0,68.0,O3,SEDANG
2652,2017-04-06,42.0,13.0,23.0,72.0,5.0,72.0,O3,SEDANG
2653,2017-04-07,35.0,14.0,16.0,53.0,2.0,53.0,O3,SEDANG
2654,2017-04-08,52.0,18.0,18.0,97.0,7.0,97.0,O3,SEDANG
2655,2017-04-09,63.0,19.0,20.0,110.0,9.0,110.0,O3,TIDAK SEHAT
2656,2017-04-10,53.0,17.0,20.0,62.0,6.0,62.0,O3,SEDANG
2657,2017-04-11,55.0,21.0,20.0,87.0,5.0,87.0,O3,SEDANG
2658,2017-04-12,27.0,20.0,15.0,25.0,2.0,27.0,PM10,BAIK
2659,2017-04-13,56.0,8.0,26.0,34.0,5.0,56.0,PM10,SEDANG
2660,2017-04-14,55.0,8.0,24.0,45.0,5.0,55.0,PM10,SEDANG
2661,2017-04-15,61.0,9.0,20.0,45.0,3.0,61.0,PM10,SEDANG
2662,2017-04-16,73.0,9.0,26.0,69.0,5.0,73.0,PM10,SEDANG
2663,2017-04-17,65.0,10.0,24.0,76.0,6.0,76.0,O3,SEDANG
2664,2017-04-18,79.0,7.0,26.0,86.0,7.0,86.0,O3,SEDANG
2665,2017-04-19,71.66666667,8.0,25.33333333,79.0,7.0,79.0,o3,SEDANG
2666,2017-04-20,64.33333333,9.0,24.66666667,72.0,7.0,72.0,o3,SEDANG
2667,2017-04-21,57.0,10.0,24.0,65.0,7.0,65.0,O3,SEDANG
2668,2017-04-22,71.0,8.0,31.0,56.0,6.0,71.0,PM10,SEDANG
2669,2017-04-23,53.0,11.0,22.0,67.0,5.0,67.0,O3,SEDANG
2670,2017-04-24,50.0,12.0,17.0,43.0,5.0,50.0,PM10,BAIK
2671,2017-04-25,68.0,10.0,30.0,35.0,4.0,68.0,PM10,SEDANG
2672,2017-04-26,47.0,10.0,18.0,44.0,6.0,47.0,PM10,BAIK
2673,2017-04-27,61.0,11.0,33.0,82.0,6.0,82.0,O3,SEDANG
2674,2017-04-28,53.0,10.0,28.0,51.0,5.0,53.0,PM10,SEDANG
2675,2017-04-29,39.0,10.0,17.0,32.0,2.0,39.0,PM10,BAIK
2676,2017-04-30,43.0,11.0,18.0,89.0,3.0,89.0,O3,SEDANG
2677,2017-05-01,29.0,32.0,25.0,14.0,2.0,32.0,SO2,BAIK
2678,2017-05-02,22.0,9.333333333333332,15.0,37.0,2.0,37.0,O3,BAIK
2679,2017-05-03,51.0,7.0,24.0,53.0,4.0,53.0,O3,SEDANG
2680,2017-05-04,31.0,12.0,24.0,6.0,4.0,31.0,PM10,BAIK
2681,2017-05-05,51.0,11.0,23.0,53.0,4.0,53.0,O3,SEDANG
2682,2017-05-06,36.0,12.0,28.0,55.0,5.0,55.0,O3,SEDANG
2683,2017-05-07,60.0,13.0,18.0,80.0,6.0,80.0,O3,SEDANG
2684,2017-05-08,62.0,18.0,19.0,90.0,7.0,90.0,O3,SEDANG
2685,2017-05-09,52.0,17.0,19.0,79.0,6.0,79.0,O3,SEDANG
2686,2017-05-10,60.0,18.0,21.0,49.0,5.0,60.0,PM10,SEDANG
2687,2017-05-11,64.0,20.0,27.0,57.0,9.0,64.0,PM10,SEDANG
2688,2017-05-12,30.0,19.0,18.0,29.0,4.0,30.0,PM10,BAIK
2689,2017-05-13,59.0,12.0,20.0,80.0,5.0,80.0,O3,SEDANG
2690,2017-05-14,50.0,12.0,20.0,76.0,3.0,76.0,O3,SEDANG
2691,2017-05-15,20.0,15.0,19.0,91.0,5.0,91.0,O3,SEDANG
2692,2017-05-16,53.0,11.0,21.0,78.0,6.0,78.0,O3,SEDANG
2693,2017-05-17,60.0,11.0,24.0,56.0,7.0,60.0,PM10,SEDANG
2694,2017-05-18,56.0,11.0,20.0,81.0,9.0,81.0,O3,SEDANG
2695,2017-05-19,46.0,11.0,23.0,85.0,7.0,85.0,O3,SEDANG
2696,2017-05-20,59.0,15.0,18.0,64.0,6.0,64.0,O3,SEDANG
2697,2017-05-21,51.0,14.0,19.0,53.0,3.0,53.0,O3,SEDANG
2698,2017-05-22,35.0,14.0,19.0,53.0,5.0,53.0,O3,SEDANG
2699,2017-05-23,44.0,13.0,21.0,85.0,11.0,85.0,O3,SEDANG
2700,2017-05-24,61.0,17.0,20.0,82.0,8.0,82.0,O3,SEDANG
2701,2017-05-25,69.0,14.0,19.0,87.0,4.0,87.0,O3,SEDANG
2702,2017-05-26,54.0,13.0,20.0,134.0,9.0,134.0,O3,TIDAK SEHAT
2703,2017-05-27,69.0,14.0,24.0,79.0,8.0,79.0,O3,SEDANG
2704,2017-05-28,58.0,15.0,16.0,65.0,4.0,65.0,O3,SEDANG
2705,2017-05-29,36.0,12.0,20.0,31.0,3.0,36.0,PM10,BAIK
2706,2017-05-30,61.0,18.0,23.0,29.0,3.0,61.0,PM10,SEDANG
2707,2017-05-31,56.0,15.0,17.0,26.0,3.0,56.0,PM10,SEDANG
2708,2017-06-01,21.0,31.0,24.0,18.0,2.0,31.0,SO2,BAIK
2709,2017-06-02,25.0,7.666666666666666,16.0,26.0,1.0,26.0,O3,BAIK
2710,2017-06-03,42.0,8.0,19.0,44.0,3.0,44.0,O3,BAIK
2711,2017-06-04,33.0,10.0,16.0,6.0,2.0,33.0,PM10,BAIK
2712,2017-06-05,49.0,10.0,22.0,31.0,5.0,49.0,PM10,BAIK
2713,2017-06-06,31.0,12.0,19.0,63.0,6.0,63.0,O3,SEDANG
2714,2017-06-07,49.0,14.0,19.0,90.0,7.0,90.0,O3,SEDANG
2715,2017-06-08,61.0,18.0,19.0,90.0,5.0,90.0,O3,SEDANG
2716,2017-06-09,57.0,17.0,19.0,57.0,4.0,57.0,PM10,SEDANG
2717,2017-06-10,48.0,20.0,16.0,36.0,4.0,48.0,PM10,BAIK
2718,2017-06-11,32.0,17.0,16.0,49.0,3.0,49.0,O3,BAIK
2719,2017-06-12,28.0,20.0,19.0,78.0,6.0,78.0,O3,SEDANG
2720,2017-06-13,54.0,14.0,23.0,70.0,6.0,70.0,O3,SEDANG
2721,2017-06-14,54.0,12.0,20.0,49.0,7.0,54.0,PM10,SEDANG
2722,2017-06-15,51.0,13.0,20.0,44.0,5.0,51.0,PM10,SEDANG
2723,2017-06-16,50.0,16.0,18.0,32.0,2.0,50.0,PM10,BAIK
2724,2017-06-17,42.0,15.0,18.0,55.0,3.0,55.0,O3,SEDANG
2725,2017-06-18,51.0,12.0,24.0,67.0,3.0,67.0,O3,SEDANG
2726,2017-06-19,34.0,14.0,21.0,84.0,4.0,84.0,O3,SEDANG
2727,2017-06-20,52.0,17.0,18.0,63.0,7.0,63.0,O3,SEDANG
2728,2017-06-21,63.0,19.0,21.0,65.0,4.0,65.0,O3,SEDANG
2729,2017-06-22,58.0,17.0,29.0,36.0,4.0,58.0,PM10,SEDANG
2730,2017-06-23,60.0,18.0,27.0,40.0,4.0,60.0,PM10,SEDANG
2731,2017-06-24,40.0,14.0,19.0,30.0,2.0,40.0,PM10,BAIK
2732,2017-06-25,55.0,15.0,27.0,31.0,2.0,55.0,PM10,SEDANG
2733,2017-06-26,12.0,12.0,14.0,29.0,1.0,29.0,O3,BAIK
2734,2017-06-27,20.0,11.0,15.0,33.0,2.0,33.0,O3,BAIK
2735,2017-06-28,28.0,13.0,25.0,33.0,3.0,33.0,O3,BAIK
2736,2017-06-29,33.0,12.0,19.0,46.0,3.0,46.0,O3,BAIK
2737,2017-06-30,29.0,11.0,16.0,57.0,3.0,57.0,O3,SEDANG
2738,2017-07-01,30.0,32.0,22.0,17.0,3.0,32.0,SO2,BAIK
2739,2017-07-02,39.0,6.0,20.0,22.0,2.0,39.0,PM10,BAIK
2740,2017-07-03,41.0,10.0,22.0,42.0,4.0,42.0,O3,BAIK
2741,2017-07-04,40.0,12.0,17.0,57.0,3.0,57.0,O3,SEDANG
2742,2017-07-05,53.0,8.0,26.0,48.0,6.0,53.0,PM10,SEDANG
2743,2017-07-06,41.0,16.0,18.0,32.0,4.0,41.0,PM10,BAIK
2744,2017-07-07,66.0,16.0,21.0,141.0,7.0,141.0,O3,TIDAK SEHAT
2745,2017-07-08,68.0,19.0,18.0,59.0,6.0,68.0,PM10,SEDANG
2746,2017-07-09,59.0,20.0,16.0,50.0,3.0,59.0,PM10,SEDANG
2747,2017-07-10,52.0,17.0,20.0,82.0,4.0,82.0,O3,SEDANG
2748,2017-07-11,37.0,17.0,19.0,12.0,3.0,37.0,PM10,BAIK
2749,2017-07-12,35.0,22.0,19.0,40.0,4.0,40.0,O3,BAIK
2750,2017-07-13,37.0,16.0,23.0,103.0,5.0,103.0,O3,TIDAK SEHAT
2751,2017-07-14,45.0,18.0,22.0,71.0,5.0,71.0,O3,SEDANG
2752,2017-07-15,40.0,17.0,22.0,45.0,5.0,45.0,O3,BAIK
2753,2017-07-16,51.0,16.0,21.0,69.0,4.0,69.0,O3,SEDANG
2754,2017-07-17,38.0,16.0,19.0,96.0,6.0,96.0,O3,SEDANG
2755,2017-07-18,59.0,18.0,26.0,97.0,7.0,97.0,O3,SEDANG
2756,2017-07-19,86.0,20.0,22.0,122.0,9.0,122.0,O3,TIDAK SEHAT
2757,2017-07-20,53.0,15.0,24.0,50.0,7.0,53.0,PM10,SEDANG
2758,2017-07-21,43.0,13.0,23.0,95.0,5.0,95.0,O3,SEDANG
2759,2017-07-22,49.0,17.0,23.0,77.0,9.0,77.0,O3,SEDANG
2760,2017-07-23,45.0,14.0,20.0,64.0,4.0,64.0,O3,SEDANG
2761,2017-07-24,46.0,13.0,25.0,82.0,5.0,82.0,O3,SEDANG
2762,2017-07-25,48.0,16.0,20.0,56.0,6.0,56.0,O3,SEDANG
2763,2017-07-26,50.0,19.0,19.0,76.0,5.0,76.0,O3,SEDANG
2764,2017-07-27,50.0,17.0,20.0,85.0,10.0,85.0,O3,SEDANG
2765,2017-07-28,57.0,16.0,20.0,70.0,9.0,70.0,O3,SEDANG
2766,2017-07-29,38.0,16.0,18.0,55.0,5.0,55.0,O3,SEDANG
2767,2017-07-30,55.0,15.0,24.0,87.0,5.0,87.0,O3,SEDANG
2768,2017-07-31,48.0,14.0,19.0,74.0,4.0,74.0,O3,SEDANG
2769,2017-08-01,29.0,33.0,17.0,19.0,2.0,33.0,SO2,BAIK
2770,2017-08-02,28.0,6.0,19.0,23.0,3.0,28.0,PM10,BAIK
2771,2017-08-03,25.0,7.0,22.0,84.0,4.0,84.0,O3,SEDANG
2772,2017-08-04,17.0,8.0,16.0,38.0,1.0,38.0,O3,BAIK
2773,2017-08-05,55.0,10.0,27.0,52.0,3.0,55.0,PM10,SEDANG
2774,2017-08-06,38.0,21.0,18.0,31.0,3.0,38.0,PM10,BAIK
2775,2017-08-07,79.0,17.0,28.0,94.0,6.0,94.0,O3,SEDANG
2776,2017-08-08,60.0,21.0,19.0,85.0,6.0,85.0,O3,SEDANG
2777,2017-08-09,54.0,20.0,16.0,72.0,3.0,72.0,O3,SEDANG
2778,2017-08-10,39.0,18.0,19.0,41.0,4.0,41.0,O3,BAIK
2779,2017-08-11,53.0,19.0,27.0,43.0,5.0,53.0,PM10,SEDANG
2780,2017-08-12,32.5,21.5,18.5,34.0,3.5,34.0,o3,BAIK
2781,2017-08-13,56.0,16.0,18.0,56.0,3.0,56.0,PM10,SEDANG
2782,2017-08-14,58.0,15.0,25.0,118.0,5.0,118.0,O3,TIDAK SEHAT
2783,2017-08-15,70.0,16.0,23.0,102.0,6.0,102.0,O3,TIDAK SEHAT
2784,2017-08-16,55.0,18.0,19.0,92.0,5.0,92.0,O3,SEDANG
2785,2017-08-17,39.0,18.0,18.0,105.0,5.0,105.0,O3,TIDAK SEHAT
2786,2017-08-18,5.0,21.0,17.0,63.0,4.0,63.0,O3,SEDANG
2787,2017-08-19,18.0,17.0,16.0,49.0,3.0,49.0,O3,BAIK
2788,2017-08-20,51.0,16.0,15.0,83.0,4.0,83.0,O3,SEDANG
2789,2017-08-21,52.0,19.0,18.0,77.0,5.0,77.0,O3,SEDANG
2790,2017-08-22,57.0,19.0,19.0,112.0,6.0,112.0,O3,TIDAK SEHAT
2791,2017-08-23,71.0,19.0,21.0,59.0,5.0,71.0,PM10,SEDANG
2792,2017-08-24,52.0,19.0,18.0,63.0,4.0,63.0,O3,SEDANG
2793,2017-08-25,53.0,19.0,16.0,66.0,4.0,66.0,O3,SEDANG
2794,2017-08-26,53.0,25.0,19.0,58.0,4.0,58.0,O3,SEDANG
2795,2017-08-27,62.0,20.0,18.0,51.0,6.0,62.0,PM10,SEDANG
2796,2017-08-28,56.0,18.0,16.0,49.0,5.0,56.0,PM10,SEDANG
2797,2017-08-29,61.0,24.0,21.0,138.0,6.0,138.0,O3,TIDAK SEHAT
2798,2017-08-30,56.0,18.0,20.0,48.0,5.0,56.0,PM10,SEDANG
2799,2017-08-31,51.0,18.0,16.0,64.0,5.0,64.0,O3,SEDANG
2800,2017-09-01,29.0,32.0,23.0,13.0,2.0,32.0,SO2,BAIK
2801,2017-09-02,41.0,6.0,20.0,22.0,2.0,41.0,PM10,BAIK
2802,2017-09-03,53.0,12.0,22.0,101.0,6.0,101.0,O3,TIDAK SEHAT
2803,2017-09-04,23.0,7.0,14.0,31.0,1.0,31.0,O3,BAIK
2804,2017-09-05,54.0,11.0,30.0,42.0,5.0,54.0,PM10,SEDANG
2805,2017-09-06,51.0,20.0,17.0,47.0,3.0,51.0,PM10,SEDANG
2806,2017-09-07,38.0,15.0,16.0,58.0,3.0,58.0,O3,SEDANG
2807,2017-09-08,56.0,16.0,23.0,141.0,6.0,141.0,O3,TIDAK SEHAT
2808,2017-09-09,55.0,21.0,16.0,64.0,4.0,64.0,O3,SEDANG
2809,2017-09-10,53.0,17.0,19.0,68.0,5.0,68.0,O3,SEDANG
2810,2017-09-11,52.0,19.0,21.0,56.0,4.0,56.0,O3,SEDANG
2811,2017-09-12,30.0,21.0,18.0,28.0,3.0,30.0,pm10,BAIK
2812,2017-09-13,59.0,19.0,21.0,113.0,6.0,113.0,O3,TIDAK SEHAT
2813,2017-09-14,68.0,23.0,21.0,86.0,6.0,86.0,O3,SEDANG
2814,2017-09-15,65.0,20.0,21.0,88.0,6.0,88.0,O3,SEDANG
2815,2017-09-16,59.0,18.0,18.0,66.0,5.0,66.0,O3,SEDANG
2816,2017-09-17,53.0,19.0,15.0,78.0,3.0,78.0,O3,SEDANG
2817,2017-09-18,55.0,19.5,15.5,77.5,4.5,77.5,o3,SEDANG
2818,2017-09-19,57.0,20.0,16.0,77.0,6.0,77.0,O3,SEDANG
2819,2017-09-20,57.0,18.0,17.0,63.0,5.0,63.0,O3,SEDANG
2820,2017-09-21,55.0,16.0,18.0,58.0,6.0,58.0,O3,SEDANG
2821,2017-09-22,68.0,19.0,18.0,127.0,9.0,127.0,O3,TIDAK SEHAT
2822,2017-09-23,63.0,20.0,21.0,137.0,7.0,137.0,O3,TIDAK SEHAT
2823,2017-09-24,62.0,19.0,20.0,88.0,5.0,88.0,O3,SEDANG
2824,2017-09-25,60.0,19.0,21.0,63.0,8.0,63.0,O3,SEDANG
2825,2017-09-26,62.0,19.0,24.0,53.0,5.0,62.0,PM10,SEDANG
2826,2017-09-27,44.0,17.0,20.0,22.0,3.0,44.0,PM10,BAIK
2827,2017-09-28,60.0,16.0,31.0,81.0,7.0,81.0,O3,SEDANG
2828,2017-09-29,59.0,17.0,22.0,55.0,9.0,59.0,PM10,SEDANG
2829,2017-09-30,42.0,17.0,20.0,56.0,4.0,56.0,O3,SEDANG
2830,2017-10-01,38.0,32.0,34.0,21.0,4.0,38.0,PM10,BAIK
2831,2017-10-02,30.0,4.0,23.0,32.0,3.0,32.0,O3,BAIK
2832,2017-10-03,62.0,8.0,28.0,43.0,5.0,62.0,PM10,SEDANG
2833,2017-10-04,46.0,8.0,20.0,55.0,6.0,55.0,O3,SEDANG
2834,2017-10-05,64.0,11.0,28.0,35.0,4.0,64.0,PM10,SEDANG
2835,2017-10-06,50.0,13.0,20.0,77.0,4.0,77.0,O3,SEDANG
2836,2017-10-07,24.0,13.0,19.0,54.0,5.0,54.0,O3,SEDANG
2837,2017-10-08,34.0,15.0,21.0,72.0,6.0,72.0,O3,SEDANG
2838,2017-10-09,52.0,18.0,17.0,86.0,4.0,86.0,O3,SEDANG
2839,2017-10-10,71.0,17.0,30.0,55.0,6.0,71.0,PM10,SEDANG
2840,2017-10-11,50.0,19.0,28.0,101.0,5.0,101.0,O3,TIDAK SEHAT
2841,2017-10-12,27.5,20.5,17.5,22.0,2.5,27.5,pm10,BAIK
2842,2017-10-13,58.0,18.0,29.0,125.0,7.0,125.0,O3,TIDAK SEHAT
2843,2017-10-14,36.0,18.0,19.0,107.0,5.0,107.0,O3,TIDAK SEHAT
2844,2017-10-15,29.0,19.0,15.0,95.0,4.0,95.0,O3,SEDANG
2845,2017-10-16,36.0,20.0,18.0,55.0,4.0,55.0,O3,SEDANG
2846,2017-10-17,50.0,18.0,22.0,120.0,6.0,120.0,O3,TIDAK SEHAT
2847,2017-10-18,36.0,20.0,21.0,115.0,6.0,115.0,O3,TIDAK SEHAT
2848,2017-10-19,51.0,17.0,23.0,44.0,5.0,51.0,PM10,SEDANG
2849,2017-10-20,51.0,17.0,24.0,96.0,6.0,96.0,O3,SEDANG
2850,2017-10-21,73.0,18.0,37.0,76.0,7.0,76.0,O3,SEDANG
2851,2017-10-22,49.0,18.0,21.0,64.0,3.0,64.0,O3,SEDANG
2852,2017-10-23,52.0,19.0,17.0,74.0,6.0,74.0,O3,SEDANG
2853,2017-10-24,53.0,19.0,25.0,95.0,5.0,95.0,O3,SEDANG
2854,2017-10-25,55.0,20.0,20.0,79.0,5.0,79.0,O3,SEDANG
2855,2017-10-26,53.0,20.0,19.0,46.0,4.0,53.0,PM10,SEDANG
2856,2017-10-27,42.0,22.0,18.0,91.0,8.0,91.0,O3,SEDANG
2857,2017-10-28,42.0,20.0,23.0,73.0,6.0,73.0,O3,SEDANG
2858,2017-10-29,64.0,19.0,33.0,66.0,6.0,66.0,O3,SEDANG
2859,2017-10-30,58.0,20.0,24.0,71.0,5.0,71.0,O3,SEDANG
2860,2017-10-31,40.0,19.0,21.0,67.0,5.0,67.0,O3,SEDANG
2861,2017-11-01,25.0,32.0,25.0,20.0,2.0,32.0,SO2,BAIK
2862,2017-11-02,32.0,6.0,23.0,42.0,4.0,42.0,O3,BAIK
2863,2017-11-03,56.0,9.0,27.0,63.0,4.0,63.0,O3,SEDANG
2864,2017-11-04,43.0,7.0,23.0,73.0,4.0,73.0,O3,SEDANG
2865,2017-11-05,76.0,14.0,28.0,87.0,5.0,87.0,O3,SEDANG
2866,2017-11-06,57.0,13.0,19.0,56.0,5.0,57.0,PM10,SEDANG
2867,2017-11-07,30.0,15.0,19.0,73.0,5.0,73.0,O3,SEDANG
2868,2017-11-08,44.0,15.0,21.0,92.0,5.0,92.0,O3,SEDANG
2869,2017-11-09,56.0,17.0,20.0,95.0,4.0,95.0,O3,SEDANG
2870,2017-11-10,54.0,19.0,20.0,77.0,5.0,77.0,O3,SEDANG
2871,2017-11-11,56.0,20.0,24.0,150.0,5.0,150.0,O3,TIDAK SEHAT
2872,2017-11-12,25.0,20.0,17.0,16.0,2.0,25.0,PM10,BAIK
2873,2017-11-13,28.0,18.0,21.0,60.0,4.0,60.0,O3,SEDANG
2874,2017-11-14,52.0,19.0,27.0,71.0,5.0,71.0,O3,SEDANG
2875,2017-11-15,48.0,19.0,22.0,102.0,5.0,102.0,O3,TIDAK SEHAT
2876,2017-11-16,54.0,26.0,27.0,125.0,6.0,125.0,O3,TIDAK SEHAT
2877,2017-11-17,56.5,24.0,32.0,102.5,5.5,32.0,CO,BAIK
2878,2017-11-18,59.0,22.0,27.0,80.0,5.0,80.0,O3,SEDANG
2879,2017-11-19,46.0,20.0,22.0,79.0,9.0,79.0,O3,SEDANG
2880,2017-11-20,48.0,21.0,20.0,128.0,5.0,128.0,O3,TIDAK SEHAT
2881,2017-11-21,30.0,20.0,19.0,141.0,5.0,141.0,O3,TIDAK SEHAT
2882,2017-11-22,33.33333333,19.66666667,18.33333333,100.0,4.0,100.0,o3,SEDANG
2883,2017-11-23,36.66666667,19.33333333,17.66666667,59.0,3.0,59.0,o3,SEDANG
2884,2017-11-24,40.0,19.0,17.0,18.0,2.0,40.0,PM10,BAIK
2885,2017-11-25,27.0,19.0,18.0,20.0,2.0,27.0,PM10,BAIK
2886,2017-11-26,28.0,20.0,15.0,18.0,2.0,28.0,PM10,BAIK
2887,2017-11-27,20.0,18.0,16.0,19.0,2.0,20.0,PM10,BAIK
2888,2017-11-28,19.0,18.0,16.0,21.0,2.0,21.0,O3,BAIK
2889,2017-11-29,23.0,19.0,16.0,28.0,3.0,28.0,O3,BAIK
2890,2017-11-30,29.0,21.0,23.0,18.0,4.0,29.0,PM10,BAIK
2891,2017-12-01,29.0,32.0,23.0,17.0,2.0,32.0,SO2,BAIK
2892,2017-12-02,35.0,3.0,18.0,40.0,3.0,40.0,O3,BAIK
2893,2017-12-03,57.0,6.0,29.0,53.0,4.0,57.0,PM10,SEDANG
2894,2017-12-04,39.0,9.0,26.0,47.0,5.0,47.0,O3,BAIK
2895,2017-12-05,71.0,15.0,25.0,78.0,5.0,78.0,O3,SEDANG
2896,2017-12-06,52.0,13.0,17.0,48.0,4.0,52.0,PM10,SEDANG
2897,2017-12-07,27.0,14.0,19.0,74.0,5.0,74.0,O3,SEDANG
2898,2017-12-08,56.0,19.0,18.0,65.0,8.0,65.0,O3,SEDANG
2899,2017-12-09,59.0,16.0,20.0,61.0,5.0,61.0,O3,SEDANG
2900,2017-12-10,46.0,17.0,23.0,89.0,6.0,89.0,O3,SEDANG
2901,2017-12-11,44.0,18.0,18.0,81.0,3.0,81.0,O3,SEDANG
2902,2017-12-12,24.0,20.0,25.0,21.0,2.0,25.0,CO,BAIK
2903,2017-12-13,27.0,19.0,24.0,16.0,1.0,27.0,PM10,BAIK
2904,2017-12-14,10.0,20.0,20.0,31.0,4.0,31.0,O3,BAIK
2905,2017-12-15,30.5,21.5,21.0,24.5,3.0,30.5,pm10,BAIK
2906,2017-12-16,51.0,23.0,22.0,18.0,2.0,51.0,PM10,SEDANG
2907,2017-12-17,33.0,20.0,18.0,29.0,2.0,33.0,PM10,BAIK
2908,2017-12-18,17.0,23.0,17.0,25.0,2.0,25.0,O3,BAIK
2909,2017-12-19,27.0,21.0,19.0,31.0,4.0,31.0,O3,BAIK
2910,2017-12-20,33.0,21.0,18.0,30.0,3.0,33.0,PM10,BAIK
2911,2017-12-21,30.0,21.0,22.0,28.0,3.0,30.0,PM10,BAIK
2912,2017-12-22,28.0,20.0,26.0,25.0,3.0,28.0,PM10,BAIK
2913,2017-12-23,34.0,21.0,21.0,35.0,3.0,35.0,O3,BAIK
2914,2017-12-24,24.0,21.0,18.0,34.0,2.0,34.0,O3,BAIK
2915,2017-12-25,20.0,19.0,14.0,22.0,2.0,22.0,O3,BAIK
2916,2017-12-26,16.0,20.0,14.0,33.0,2.0,33.0,O3,BAIK
2917,2017-12-27,22.0,21.0,15.0,27.0,3.0,27.0,O3,BAIK
2918,2017-12-28,31.0,23.0,17.0,35.0,3.0,35.0,O3,BAIK
2919,2017-12-29,35.0,24.0,21.0,45.0,4.0,45.0,O3,BAIK
2920,2017-12-30,49.0,23.0,18.0,54.0,3.0,54.0,O3,SEDANG
2921,2017-12-31,38.0,23.0,21.0,30.0,4.0,38.0,PM10,BAIK
2922,2018-01-01,35.0,20.0,22.0,27.0,2.0,35.0,PM10,BAIK
2923,2018-01-02,44.0,21.0,19.0,31.0,3.0,44.0,PM10,BAIK
2924,2018-01-03,52.0,22.0,24.0,66.0,4.0,66.0,O3,SEDANG
2925,2018-01-04,25.0,22.0,17.0,22.0,1.0,25.0,PM10,BAIK
2926,2018-01-05,62.0,24.0,19.0,32.5,9.0,62.0,PM10,SEDANG
2927,2018-01-06,25.0,12.0,18.0,16.0,8.0,25.0,PM10,BAIK
2928,2018-01-07,64.0,8.0,16.0,34.0,2.0,64.0,PM10,SEDANG
2929,2018-01-08,76.0,10.0,18.0,31.0,5.0,76.0,PM10,SEDANG
2930,2018-01-09,59.0,9.0,20.0,29.0,3.0,59.0,PM10,SEDANG
2931,2018-01-10,47.0,11.0,15.0,26.0,4.0,47.0,PM10,BAIK
2932,2018-01-11,65.0,11.0,26.0,19.0,5.0,65.0,PM10,SEDANG
2933,2018-01-12,57.0,15.0,21.0,64.0,3.0,64.0,O3,SEDANG
2934,2018-01-13,39.0,23.0,17.0,50.0,4.0,50.0,O3,BAIK
2935,2018-01-14,31.0,23.0,17.0,38.0,4.0,38.0,O3,BAIK
2936,2018-01-15,30.0,21.0,19.0,33.0,3.0,33.0,O3,BAIK
2937,2018-01-16,24.0,23.0,19.0,29.0,3.0,29.0,O3,BAIK
2938,2018-01-17,35.0,23.0,19.0,34.0,4.0,35.0,PM10,BAIK
2939,2018-01-18,41.0,22.0,22.0,23.0,5.0,41.0,PM10,BAIK
2940,2018-01-19,46.0,22.0,27.0,20.0,5.0,46.0,PM10,BAIK
2941,2018-01-20,27.0,20.0,18.0,23.0,2.0,27.0,PM10,BAIK
2942,2018-01-21,25.0,20.0,17.0,25.0,2.0,25.0,PM10,BAIK
2943,2018-01-22,17.0,20.0,17.0,18.0,2.0,20.0,SO2,BAIK
2944,2018-01-23,28.0,21.0,17.0,34.0,3.0,34.0,O3,BAIK
2945,2018-01-24,33.0,23.0,20.0,39.0,3.0,39.0,O3,BAIK
2946,2018-01-25,26.0,20.0,19.0,19.0,3.0,26.0,PM10,BAIK
2947,2018-01-26,21.0,20.0,19.0,25.0,3.0,25.0,O3,BAIK
2948,2018-01-27,27.0,21.0,19.0,37.0,3.0,37.0,O3,BAIK
2949,2018-01-28,32.0,22.0,17.0,23.0,4.0,32.0,PM10,BAIK
2950,2018-01-29,22.0,20.0,17.0,19.0,2.0,22.0,PM10,BAIK
2951,2018-01-30,27.0,21.0,20.0,23.0,3.0,27.0,PM10,BAIK
2952,2018-01-31,28.0,21.0,20.0,27.0,3.0,28.0,PM10,BAIK
2953,2018-02-01,14.0,18.0,12.0,17.0,1.0,18.0,SO2,BAIK
2954,2018-02-02,46.0,23.0,26.0,30.0,4.0,46.0,PM10,BAIK
2955,2018-02-03,48.0,21.0,23.0,82.0,4.0,82.0,O3,SEDANG
2956,2018-02-04,39.0,22.0,18.0,24.0,2.0,39.0,PM10,BAIK
2957,2018-02-05,62.0,23.0,22.0,32.888888888888886,6.0,62.0,PM10,SEDANG
2958,2018-02-06,62.0,12.0,13.0,14.0,9.0,62.0,PM10,SEDANG
2959,2018-02-07,58.0,7.0,16.0,23.0,4.0,58.0,PM10,SEDANG
2960,2018-02-08,53.0,10.0,18.0,29.0,4.0,53.0,PM10,SEDANG
2961,2018-02-09,62.0,9.0,15.0,25.0,3.0,62.0,PM10,SEDANG
2962,2018-02-10,63.0,11.0,19.0,14.0,4.0,63.0,PM10,SEDANG
2963,2018-02-11,45.0,10.0,21.0,32.0,3.0,45.0,PM10,BAIK
2964,2018-02-12,59.0,18.0,22.0,65.0,15.0,65.0,O3,SEDANG
2965,2018-02-13,41.0,21.0,22.0,40.0,5.0,41.0,PM10,BAIK
2966,2018-02-14,37.0,21.0,25.0,36.0,6.0,37.0,PM10,BAIK
